university,course_name,course_levels,intake,documents_required,course_requirements,Active
23,Animation Ba (hons),2,1,1,1,1
23,Applied Biomedical Science Degree Apprenticeship Bsc (hons),2,1,1,1,1
23,Applied Computing (learning At Work) Bsc (hons),2,1,1,1,1
23,Applied Languages Ba (hons),2,1,1,1,1
23,Applied Science (learning At Work) Bsc (hons),2,1,1,1,1
23,Architectural Assistant Degree Apprenticeship (architecture) Ba (hons),2,1,1,1,1
23,Architecture Ba (hons),2,1,1,1,1
23,Biochemistry Bsc (hons),2,1,1,1,1
23,Biology Bsc (hons),2,1,1,1,1
23,Biomedical Science Bsc (hons),2,1,1,1,1
23,Building Surveying Bsc (hons),2,1,1,1,1
23,Business Hnd,2,1,1,1,1
23,Business (learning At Work) Ba (hons),2,1,1,1,1
23,Business Information Systems Bsc (hons),2,1,1,1,1
23,Business Management And Entrepreneurship Ba (hons),2,1,1,1,1
23,Business And Computer Studies (learning At Work) Ba (hons),2,1,1,1,1
23,Business And Human Resource Management Ba (hons),2,1,1,1,1
23,Business And Management Fda,2,1,1,1,1
23,Business And Management Ba (hons),2,1,1,1,1
23,Business And Supply Chain Management Bsc (hons),2,1,1,1,1
23,Chartered Manager Degree Apprenticeship (business Leadership And Management) Ba (hons),2,1,1,1,1
23,Chartered Surveyor Degree Apprenticeship (building Surveying) Bsc (hons),2,1,1,1,1
23,Chartered Surveyor Degree Apprenticeship (quantity Surveying) Bsc (hons),2,1,1,1,1
23,Childhood And Youth Studies Ba (hons),2,1,1,1,1
23,Childhood And Youth Studies With Criminology Ba (hons),2,1,1,1,1
23,Childhood And Youth Studies With Psychology Ba (hons),2,1,1,1,1
23,Civil Engineer Degree Apprenticeship (civil Engineering) Beng (hons),2,1,1,1,1
23,Civil Engineering Beng (hons),2,1,1,1,1
23,Civil Engineering Meng,2,1,1,1,1
23,Cognitive Behavioural Therapy Diphe,2,1,1,1,1
23,Cognitive Behavioural Therapy (top-up) Bsc (hons),2,1,1,1,1
23,Computer Animation And Visual Effects Bsc (hons),2,1,1,1,1
23,Computer Games Enterprise Bsc (hons),2,1,1,1,1
23,Computer Games Technology Bsc (hons),2,1,1,1,1
23,Computer Networks Bsc (hons),2,1,1,1,1
23,Computer Science Meng,2,1,1,1,1
23,Computer Science Bsc (hons),2,1,1,1,1
23,Computing Hnd,2,1,1,1,1
23,Computing Bsc (hons),2,1,1,1,1
23,Construction Hnc,2,1,1,1,1
23,Construction Engineering Management Beng (hons),2,1,1,1,1
23,Creative Computing With Foundation Year Ba/bsc (hons),2,1,1,1,1
23,Creative Media Production Hnd,2,1,1,1,1
23,Creative Media Technologies Bsc (hons),2,1,1,1,1
23,Creative Media Technologies Top-up Bsc (hons),2,1,1,1,1
23,Creative Media And Technology Hnd,2,1,1,1,1
23,Creative Music Technology (top-up) Ba Hons,2,1,1,1,1
23,Creative Technologies And Enterprise (learning At Work) Bsc (hons),2,1,1,1,1
23,Creative Writing Ba (hons),2,1,1,1,1
23,Criminology And Criminal Justice Bsc (hons),2,1,1,1,1
23,Criminology And Cybercrime Bsc (hons),2,1,1,1,1
23,Criminology And Forensic Studies Bsc (hons),2,1,1,1,1
23,Criminology With Psychology Bsc (hons),2,1,1,1,1
23,Cyber Security And Forensic Computing Bsc (hons),2,1,1,1,1
23,Data Science And Analytics Bsc (hons),2,1,1,1,1
23,Dental Hygiene Bsc (hons),2,1,1,1,1
23,Dental Hygiene And Dental Therapy Bsc (hons),2,1,1,1,1
23,Dental Nursing Certhe,2,1,1,1,1
23,Diagnostic Radiography And Medical Imaging Bsc (hons),2,1,1,1,1
23,Digital Marketing Ba (hons),2,1,1,1,1
23,Digital Media Bsc (hons),2,1,1,1,1
23,Drama And Performance Ba (hons),2,1,1,1,1
23,Early Childhood Studies Ba (hons),2,1,1,1,1
23,Early Childhood Studies With Psychology Ba (hons),2,1,1,1,1
23,Early Years Care And Education Fda,2,1,1,1,1
23,Economics Bsc (econ) (hons),2,1,1,1,1
23,Economics And Management Ba (hons),2,1,1,1,1
23,"Economics, Finance And Banking Bsc (econ) (hons)",2,1,1,1,1
23,Education Studies (top-up) Ba (hons),2,1,1,1,1
23,Electrical And Electronic Engineering Hnc,2,1,1,1,1
23,Electrical And Renewable Energy Engineering Meng/beng (hons),2,1,1,1,1
23,Electronic Engineering Meng/beng (hons),2,1,1,1,1
23,Embedded Electronic Systems Design And Development Engineer Degree Apprenticeship (electronic Engineering) (top Up) Beng (hons),2,1,1,1,1
23,Engineering Geology And Geotechnics Beng (hons),2,1,1,1,1
23,Engineering Project Management (learning At Work) Bsc (hons),2,1,1,1,1
23,Engineering Studies (learning At Work) Bsc (hons),2,1,1,1,1
23,Engineering And Management Studies (learning At Work) Bsc (hons),2,1,1,1,1
23,Engineering And Technology With Foundation Year Beng (hons),2,1,1,1,1
23,English Language And Linguistics Ba (hons),2,1,1,1,1
23,English Language And Linguistics With Literature Ba (hons),2,1,1,1,1
23,English Literature Ba (hons),2,1,1,1,1
23,English Literature With History Ba (hons),2,1,1,1,1
23,English Literature With Media Studies Ba (hons),2,1,1,1,1
23,English And Creative Writing Ba (hons),2,1,1,1,1
23,Environmental Science Bsc (hons),2,1,1,1,1
23,Fashion And Textile Design Ba (hons),2,1,1,1,1
23,Film Production Ba (hons),2,1,1,1,1
23,Film Studies Ba (hons),2,1,1,1,1
23,Film Studies And Creative Writing Ba (hons),2,1,1,1,1
23,Financial Management Ba (hons),2,1,1,1,1
23,Further Education And Training Certed,2,1,1,1,1
23,General Engineering Hnd,2,1,1,1,1
23,Geography Ba (hons),2,1,1,1,1
23,Geography Bsc (hons),2,1,1,1,1
23,Geology Bsc (hons),2,1,1,1,1
23,Gestalt Counselling Diphe,2,1,1,1,1
23,Gestalt Counselling (top-up) Bsc (hons),2,1,1,1,1
23,Graphic Design Ba (hons),2,1,1,1,1
23,History Ba (hons),2,1,1,1,1
23,History With American Studies Ba (hons),2,1,1,1,1
23,History With Politics Ba (hons),2,1,1,1,1
23,History With Sociology Ba (hons),2,1,1,1,1
23,Humanistic Counselling Diphe,2,1,1,1,1
23,Humanistic Counselling Top-up Bsc Hons,2,1,1,1,1
23,Humanistic Gestalt Counselling Diphe,2,1,1,1,1
23,Illustration Ba (hons),2,1,1,1,1
23,Innovation Engineering Beng (hons),2,1,1,1,1
23,Innovation Engineering Meng,2,1,1,1,1
23,Interior Architecture And Design Ba (hons),2,1,1,1,1
23,International Business Ba (hons),2,1,1,1,1
23,International Development Ba (hons),2,1,1,1,1
23,International Development And Languages Ba (hons),2,1,1,1,1
23,International Relations Ba (hons),2,1,1,1,1
23,International Relations And Languages Ba (hons),2,1,1,1,1
23,International Relations And Politics Ba (hons),2,1,1,1,1
23,International Relations With History Ba (hons),2,1,1,1,1
23,International Relations With International Development Ba (hons),2,1,1,1,1
23,Journalism Ba (hons),2,1,1,1,1
23,Journalism With Creative Writing Ba (hons),2,1,1,1,1
23,Journalism With Media Studies Ba (hons),2,1,1,1,1
23,Language Studies Ba (hons),2,1,1,1,1
23,Law Llb (hons),2,1,1,1,1
23,Law With Business Llb (hons),2,1,1,1,1
23,Law With Criminology Llb (hons),2,1,1,1,1
23,Law With International Relations Llb (hons),2,1,1,1,1
23,"Leadership, Business And Management (top-up) Ba (hons)",2,1,1,1,1
23,Learning Support Fda,2,1,1,1,1
23,Manufacturing Engineer (top-up) Degree Apprenticeship (mechanical And Manufacturing Engineering) Beng (hons),2,1,1,1,1
23,Marine Biology Bsc (hons),2,1,1,1,1
23,Marine Environmental Science Bsc (hons),2,1,1,1,1
23,Maritime Studies (learning At Work) Bsc (hons),2,1,1,1,1
23,Marketing Ba (hons),2,1,1,1,1
23,Mathematics Mmath/bsc (hons),2,1,1,1,1
23,Mathematics For Finance And Management Bsc (hons),2,1,1,1,1
23,Mathematics With Statistics Bsc (hons),2,1,1,1,1
23,Mechanical Engineering Hnc,2,1,1,1,1
23,Mechanical Engineering Beng (hons),2,1,1,1,1
23,Mechanical Engineering Meng,2,1,1,1,1
23,Mechanical And Manufacturing Engineering Beng (hons),2,1,1,1,1
23,Media Studies Ba (hons),2,1,1,1,1
23,Media And Communication With Foundation Year Ba (hons),2,1,1,1,1
23,Modern Languages Ba (hons),2,1,1,1,1
23,Music Technology Bsc (hons),2,1,1,1,1
23,Musical Theatre Ba (hons),2,1,1,1,1
23,Nursing (adult) Bn (hons),2,1,1,1,1
23,Nursing (mental Health) Bn (hons),2,1,1,1,1
23,Operating Department Practice Bsc (hons),2,1,1,1,1
23,Palaeontology Bsc (hons),2,1,1,1,1
23,Paramedic Science Bsc (hons),2,1,1,1,1
23,Pharmacology Bsc (hons),2,1,1,1,1
23,Pharmacy Mpharm (hons),2,1,1,1,1
23,Photography Ba (hons),2,1,1,1,1
23,Physics Mphys (hons),2,1,1,1,1
23,Physics Bsc (hons),2,1,1,1,1
23,"Physics, Astrophysics And Cosmology Mphys (hons)",2,1,1,1,1
23,"Physics, Astrophysics And Cosmology Bsc (hons)",2,1,1,1,1
23,Politics Ba (hons),2,1,1,1,1
23,Product Design And Innovation Bsc (hons),2,1,1,1,1
23,Professional Studies (learning At Work) Ba (hons)/bsc (hons),2,1,1,1,1
23,Property Development Bsc (hons),2,1,1,1,1
23,Psychology Bsc (hons),2,1,1,1,1
23,Quantity Surveying Bsc (hons),2,1,1,1,1
23,Science With Foundation Year Bsc (hons),2,1,1,1,1
23,Social Work Bsc (hons),2,1,1,1,1
23,Sociology Bsc (hons),2,1,1,1,1
23,Sociology With Criminology Bsc (hons),2,1,1,1,1
23,Sociology With Media Studies Bsc (hons),2,1,1,1,1
23,Sociology With Psychology Bsc (hons),2,1,1,1,1
23,Software Engineering Bsc (hons),2,1,1,1,1
23,Sport And Exercise Psychology Bsc (hons),2,1,1,1,1
23,Sport And Exercise Science Bsc (hons),2,1,1,1,1
23,Sports Management And Development Bsc (hons),2,1,1,1,1
23,Television And Broadcasting Bsc (hons),2,1,1,1,1
23,Virtual And Augmented Reality Bsc (hons),2,1,1,1,1
23,Accounting And Data Analytics Msc,1,1,1,1,1
23,Accounting And Finance Msc,1,1,1,1,1
23,Applied Aquatic Biology Msc,1,1,1,1,1
23,Applied Computing (learning At Work) Msc,1,1,1,1,1
23,Applied Science (learning At Work) Msc,1,1,1,1,1
23,Architect Degree Apprenticeship (master Of Architecture And Professional Practice) March,1,1,1,1,1
23,Architecture March,1,1,1,1,1
23,Business Management (learning At Work) Ma,1,1,1,1,1
23,Business And Computer Studies (learning At Work) Ma,1,1,1,1,1
23,Business And Management Msc,1,1,1,1,1
23,Civil Engineering Msc,1,1,1,1,1
23,Clinical Exercise Science Msc,1,1,1,1,1
23,Coastal And Marine Resource Management Msc,1,1,1,1,1
23,Computer Animation Msc,1,1,1,1,1
23,Computer Games Technology Msc,1,1,1,1,1
23,Conservation Architecture Ma,1,1,1,1,1
23,Construction Project Management Msc,1,1,1,1,1
23,Corporate Governance And Law/grad.cg Llm,1,1,1,1,1
23,Creative Technologies Msc,1,1,1,1,1
23,Creative Writing Ma,1,1,1,1,1
23,Crime Science Msc,1,1,1,1,1
23,Criminal Justice Msc,1,1,1,1,1
23,Criminal Psychology Msc,1,1,1,1,1
23,Criminology Msc,1,1,1,1,1
23,Crisis And Disaster Management Msc,1,1,1,1,1
23,Cybercrime Msc,1,1,1,1,1
23,Data Analytics Msc,1,1,1,1,1
23,Data Analytics (with Professional Experience) Msc,1,1,1,1,1
23,Digital Marketing Ma,1,1,1,1,1
23,Digital Media Msc,1,1,1,1,1
23,Early Years Initial Teacher Training Gradcert,1,1,1,1,1
23,Economic Crime Msc,1,1,1,1,1
23,"Economics, Finance And Banking Msc",1,1,1,1,1
23,Education Studies Ma,1,1,1,1,1
23,Educational Leadership And Management Msc,1,1,1,1,1
23,Electronic And Electrical Engineering (with Professional Experience) Msc,1,1,1,1,1
